X_SL_ATR,Y_TP_ATR,hit,bars_held,return_pct
1.25,2.5,TP,11,0.013805679377947255
1.0,3.5,SL,1,-0.001459687344449492
1.0,3.5,SL,2,-0.001625551265085256
1.75,3.0,SL,4,-0.002931996333486664
1.0,3.0,TP,2,0.0014872225683062762
2.0,2.0,TIMEOUT,16,-0.0030198633062793554
1.75,2.0,TIMEOUT,16,-0.01831215456433312
1.0,3.5,SL,5,-0.0030548442022816534
1.5,1.5,TP,7,0.003028834830616453
2.0,2.0,TP,11,0.013255809845558807
1.5,2.0,SL,8,-0.004088520894891997
1.25,3.0,TP,7,0.018645081080319006
1.75,2.5,SL,2,-0.0036518299579868566
1.0,2.0,TP,4,0.0038057092036894225
1.5,1.5,TP,14,0.004265366748660468
1.0,2.5,SL,7,-0.00194051470222184
1.25,3.5,TIMEOUT,16,0.012374274888573813
1.25,2.5,SL,6,-0.00398654260151731
2.0,2.0,TP,6,0.005346334701766827
1.0,3.5,SL,8,-0.002873712985938785
1.5,3.0,TIMEOUT,16,0.010079897096907124
1.75,1.5,SL,4,-0.004282800890462581
1.25,2.0,TIMEOUT,16,0.007362233023001135
2.0,3.5,TIMEOUT,16,0.009675487826414796
1.25,3.5,SL,5,-0.003307030639734487
2.0,3.0,SL,9,-0.009145495154149894
1.75,3.0,TP,11,0.007688909194723521
2.0,2.5,SL,9,-0.007050515650928524
2.0,2.0,TIMEOUT,16,0.004594437269424267
1.0,1.5,TP,1,0.0025727307212524025
1.0,3.0,SL,8,-0.003875776397515516
1.75,2.5,TIMEOUT,16,0.0022413462380656973
2.0,1.5,TIMEOUT,16,-0.018079709920735623
1.75,2.0,TP,5,0.0020718946808122455
1.5,1.5,TP,4,0.002896753547714654
2.0,2.5,SL,10,-0.015463126409964204
1.0,2.0,TP,1,0.01027345361460733
1.0,2.0,TIMEOUT,16,0.007179520127093902
1.25,2.5,TP,10,0.0039019316150661625
1.5,1.5,TP,8,0.0030730603840712907
1.75,2.0,SL,2,-0.004165626532015963
1.5,3.0,TP,1,0.004851247421023208
2.0,3.0,SL,9,-0.009393868147634545
1.5,1.5,TP,5,0.013738688560146376
1.75,1.5,TP,2,0.003229663872549287
2.0,1.5,TP,14,0.006916606889483176
1.5,2.0,SL,10,-0.004462483696359788
1.5,3.0,TP,13,0.007891235117950151
1.75,3.5,TIMEOUT,16,0.003937637588383175
1.5,2.0,TP,6,0.004503964934414765
1.5,2.0,TP,13,0.008415490291207738
1.25,3.5,SL,6,-0.0031220508177749067
1.25,3.5,TIMEOUT,16,0.004809330819600683
1.25,2.0,SL,6,-0.00695377844484369
1.25,3.5,SL,1,-0.004952581526807257
2.0,3.0,SL,1,-0.004542447316632996
1.5,1.5,SL,6,-0.004305157264753154
1.25,2.0,SL,4,-0.0030762253739211724
1.75,1.5,SL,7,-0.0036663464603968222
2.0,1.5,TP,11,0.0031717593072028297
1.5,2.5,TIMEOUT,16,0.001991658896921352
1.5,2.5,SL,3,-0.0016589105272008904
2.0,2.0,SL,7,-0.0012452231043527363
1.0,3.0,SL,8,-0.003511627239457068
1.5,1.5,SL,3,-0.0017284298259888286
1.0,1.5,SL,7,-0.005309426682228735
1.5,2.5,SL,5,-0.004584616101660747
2.0,2.0,SL,8,-0.00443835032499134
1.5,2.5,TP,8,0.00590716356930724
1.0,3.5,SL,1,-0.002466593776649712
1.0,3.5,TP,12,0.007208401589333613
1.0,3.0,TIMEOUT,16,0.0019939527577330614
1.75,1.5,TP,7,0.004970674875932189
1.0,3.0,SL,5,-0.002777128358507279
1.0,1.5,TP,5,0.006884646272069715
1.25,2.5,SL,8,-0.002126206290419753
2.0,2.5,SL,3,-0.0028531176102766266
1.0,2.5,TIMEOUT,16,-0.0022584029983532387
1.0,2.5,SL,8,-0.004518134638668413
1.5,1.5,SL,11,-0.009430891140115699
1.75,2.0,TIMEOUT,16,-0.0016090900612884926
2.0,3.5,TIMEOUT,16,0.0003769977487083656
1.25,1.5,TP,1,0.0014332168919400905
1.0,2.5,SL,6,-0.0017262532753523354
2.0,1.5,TP,8,0.004850342720649597
1.25,3.5,SL,3,-0.0030119678347619657
1.25,2.0,TIMEOUT,16,-0.003733438102279429
1.0,3.0,SL,1,-0.0009417637827400786
1.0,1.5,SL,1,-0.0007009352817588341
1.0,2.0,TP,8,0.004476322726979411
2.0,1.5,TIMEOUT,16,-0.0023508052512013723
1.5,2.0,TP,2,0.005392423328872439
1.25,3.5,TP,6,0.010290509769355161
1.25,3.5,TIMEOUT,16,0.00437612382982667
1.75,2.5,TP,2,0.008331853817997238
1.75,2.5,SL,4,-0.007330537850046088
2.0,1.5,TP,1,0.0045330286039745385
1.75,3.5,SL,4,-0.0062365378554171645
1.0,2.5,SL,6,-0.003703180616278135
1.5,3.0,SL,15,-0.003280790200251312
1.75,1.5,TP,8,0.003680451866072301
1.75,2.5,SL,12,-0.005652214275246873
1.5,2.0,SL,2,-0.004267636064751938
1.75,2.0,TP,5,0.0009035980514315488
1.75,3.5,SL,1,-0.009150642946322307
1.25,1.5,SL,4,-0.003692945192928287
1.5,2.0,TIMEOUT,16,0.0030511276557571064
1.0,3.5,SL,9,-0.002809611620411515
1.75,1.5,TIMEOUT,16,0.002800670792323333
2.0,2.5,TIMEOUT,16,0.003944145670787189
2.0,3.0,SL,1,-0.002758734801109922
2.0,2.0,TP,3,0.0032197522924017874
1.25,1.5,SL,7,-0.0015273327588693475
1.0,1.5,SL,2,-0.0024861065043791323
1.0,1.5,SL,6,-0.006223949360445907
1.75,2.0,SL,1,-0.006580415687924347
1.25,3.5,TP,15,0.009422575176886699
1.0,2.0,SL,14,-0.004777103847782395
1.0,3.0,TP,6,0.0066918567077455735
1.75,3.0,SL,14,-0.006615984556985051
2.0,2.5,TIMEOUT,16,-0.0001851273537374814
1.75,3.0,TIMEOUT,16,0.009494988314881625
1.0,1.5,SL,1,-0.0038899672617686144
2.0,3.5,SL,2,-0.003597414828236443
1.25,2.5,SL,2,-0.005853637049413576
1.0,3.0,TIMEOUT,16,0.01158728732515313
1.0,3.0,TIMEOUT,16,0.00045322147950127627
2.0,3.0,TP,9,0.005267007886026866
1.75,2.0,TIMEOUT,16,0.0017426287705860986
1.5,2.5,TP,2,0.0008692303087019066
1.25,2.0,TIMEOUT,16,0.0016358519635318752
1.75,2.5,SL,6,-0.003345334147719141
1.0,3.5,SL,15,-0.0023748225027258973
1.75,2.0,TP,6,0.008814066554054811
1.25,3.0,TIMEOUT,16,0.0005544136283593935
1.75,2.0,TP,1,0.003111521532612118
1.5,3.5,TIMEOUT,16,0.02445318241337665
1.5,3.5,SL,14,-0.004584054895239894
1.0,2.0,SL,2,-0.0020889708315663157
1.5,1.5,TP,2,0.0024567648229208297
2.0,2.0,TIMEOUT,16,-0.0017109958294033224
1.75,3.5,SL,2,-0.0018341516727109102
1.25,2.0,TIMEOUT,16,0.0018895569597293194
1.0,2.5,SL,6,-0.005558059869601135
1.5,3.5,SL,3,-0.0018684478722648982
1.75,2.0,TP,9,0.005397954819114749
1.0,1.5,TP,8,0.003897417564173274
1.75,3.0,TIMEOUT,16,-0.00670995572655906
2.0,3.5,SL,6,-0.008780461893951435
1.75,2.5,SL,15,-0.0053689399649235366
1.5,1.5,TP,2,0.004483517807765028
1.75,1.5,SL,2,-0.005979505938970472
1.0,2.0,TP,6,0.006385703395823382
1.75,3.0,SL,2,-0.00450041682199856
1.25,3.5,SL,5,-0.0027158866005995265
1.0,2.0,TP,2,0.00428668894998777
1.5,1.5,TP,2,0.004653783975414854
1.0,1.5,TP,8,0.0032082649032852744
1.75,1.5,TP,7,0.0018927901931552935
2.0,3.0,SL,6,-0.0075765957879899105
1.25,3.0,TP,1,0.002094728457275061
2.0,1.5,TP,2,0.01247790226393198
1.25,2.5,SL,14,-0.003479821448866879
1.5,2.5,SL,5,-0.004520491725227962
1.25,3.0,SL,15,-0.002383676660071807
1.5,3.0,TIMEOUT,16,0.0005672626805589436
2.0,3.0,TIMEOUT,16,-0.0005868631425288222
1.0,1.5,TP,4,0.006088768455895068
1.5,2.0,TP,2,0.003242104037885693
1.5,2.0,SL,2,-0.0028630510407262706
1.5,2.0,SL,9,-0.004211215380556703
1.75,2.0,SL,11,-0.004851891702329985
1.25,2.0,TP,12,0.0079070006186632
1.0,3.0,TP,6,0.015182552478279309
1.5,3.0,TP,12,0.01333500402815372
1.0,1.5,TP,4,0.003539802849093231
1.25,3.0,SL,3,-0.00486841317763311
1.0,2.5,TP,3,0.005436453603772709
1.5,2.5,SL,6,-0.01137155073340286
2.0,1.5,TP,3,0.00294145239162739
1.0,3.0,SL,2,-0.0020155384473498138
1.75,3.5,TIMEOUT,16,0.001372040353850692
1.5,3.5,TIMEOUT,16,0.005827770133848659
1.75,1.5,TP,3,0.003351898438148887
1.25,1.5,SL,1,-0.0008313644097854404
1.25,3.0,SL,6,-0.006861939591931193
1.25,1.5,SL,2,-0.002208471826527382
2.0,2.0,SL,13,-0.007084406449995452
2.0,3.0,TIMEOUT,16,-0.005166931101743914
2.0,2.0,TP,5,0.001230460128843084
1.0,1.5,SL,4,-0.004789313173241979
1.25,2.0,TP,3,0.00253301054289087
1.25,2.5,TP,7,0.009676189083458036
1.0,2.0,SL,4,-0.0034496625525408534
2.0,2.5,TIMEOUT,16,-0.00043020155329547157
1.25,3.0,SL,3,-0.002820932066392937
1.25,2.0,TP,3,0.0043107733680377925
1.75,1.5,SL,13,-0.007634840863281377
1.75,2.0,SL,2,-0.006069153973837029
1.0,2.0,SL,15,-0.0028638066636395417
2.0,1.5,TIMEOUT,16,0.001754877112332519
1.5,2.0,TIMEOUT,16,-0.0031045699122857827
1.5,3.0,SL,3,-0.005106698183860701
1.5,1.5,SL,1,-0.00344062239483238
2.0,3.5,TP,8,0.007032594848593332
1.0,3.0,TIMEOUT,16,0.0029228156123838433
2.0,3.0,SL,2,-0.0029340267903583133
1.25,3.5,SL,8,-0.003301091364147394
1.5,2.5,SL,2,-0.006333677250781422
2.0,2.5,SL,11,-0.033563383277788926
1.75,3.0,TIMEOUT,16,0.002869939930521537
1.0,2.5,SL,1,-0.002544280630072262
1.25,2.0,SL,5,-0.0027111022744103204
2.0,2.5,TIMEOUT,16,-0.00208606558685395
1.5,3.5,SL,15,-0.0039744253045763765
1.5,2.0,TP,7,0.012121799228136157
1.25,2.0,SL,7,-0.005405694091250783
1.25,2.5,TIMEOUT,16,-0.000512975494001857
2.0,3.5,TIMEOUT,16,0.014097671721686524
1.25,1.5,SL,3,-0.0030410397299146415
2.0,2.0,TIMEOUT,16,0.004841385934479898
1.75,3.0,SL,16,-0.014138108188797585
1.5,2.5,SL,1,-0.0072075565460630086
1.0,2.5,SL,7,-0.002114473971979427
1.0,3.5,SL,2,-0.001961954103971548
1.0,2.5,SL,3,-0.0022724463972567514
1.5,1.5,SL,10,-0.005047963951935986
1.0,2.5,SL,2,-0.001281053608843315
1.25,2.0,SL,7,-0.0011817221047778622
1.75,2.5,SL,9,-0.002290024599815524
2.0,2.5,SL,2,-0.012382830491444088
1.5,1.5,TP,8,0.003611053882914988
1.25,1.5,TP,4,0.008275982700643213
1.25,1.5,TP,3,0.00373894442427301
1.25,1.5,SL,2,-0.0020877273119341835
1.25,1.5,SL,7,-0.006408334689594582
1.5,2.0,SL,3,-0.005143143719207195
2.0,1.5,TP,8,0.006660831069834733
1.5,2.0,SL,5,-0.001219266874461838
1.5,3.5,SL,4,-0.0030544163489830698
1.5,1.5,TIMEOUT,16,-0.00014204200905661854
1.25,2.0,SL,3,-0.002144409349763637
2.0,3.0,TIMEOUT,16,0.0024120951858190485
1.75,3.5,SL,5,-0.013348396013432006
1.75,3.0,TIMEOUT,16,0.001903234968319161
1.5,1.5,SL,11,-0.005339250703893113
1.5,3.0,SL,5,-0.00152675670595265
1.75,3.5,SL,3,-0.008030478030077243
1.0,2.0,SL,6,-0.002660960969688241
1.75,2.0,TIMEOUT,16,-0.0034784659375644844
2.0,3.5,SL,9,-0.0051063185927256805
1.75,1.5,SL,6,-0.006872311835694764
1.25,2.5,SL,1,-0.0014338933384992775
1.5,3.5,SL,2,-0.006226440508636142
1.0,3.0,SL,1,-0.0039464805065463045
1.75,2.0,TIMEOUT,16,0.0011064451131987804
2.0,2.5,SL,12,-0.006943914159529441
2.0,2.0,SL,11,-0.007585557739990195
1.5,2.0,TP,9,0.006435081398567393
1.0,2.0,SL,9,-0.010085429161655127
2.0,3.0,SL,3,-0.0038886937166581308
1.5,2.0,TIMEOUT,16,0.005182988479256989
2.0,2.5,TP,8,0.006433187525822138
1.5,3.0,SL,10,-0.0019208519395019037
1.0,2.5,SL,9,-0.0027667214312996707
1.5,1.5,TP,6,0.01417527340324133
2.0,2.5,TIMEOUT,16,-0.00034232778758131046
1.75,3.0,SL,5,-0.003379190056078511
2.0,2.0,TP,2,0.004336198889608815
1.0,1.5,TP,5,0.0031676954326733692
1.0,1.5,SL,3,-0.0056594250825789585
2.0,2.0,TP,13,0.008654715605908865
1.25,3.5,SL,2,-0.007704060097479459
2.0,2.0,TP,13,0.005098159691882982
2.0,1.5,SL,6,-0.014875587076354639
1.5,2.0,SL,8,-0.0019269894604693038
1.25,3.0,SL,9,-0.0043000798198713835
2.0,1.5,SL,4,-0.004189409713239775
1.25,2.5,TIMEOUT,16,0.012430297313454283
1.75,1.5,TP,2,0.0015707886538886262
1.75,1.5,TP,8,0.002022904356389746
2.0,1.5,SL,1,-0.006659989911141734
1.0,2.0,SL,1,-0.001838839028173997
1.75,3.5,SL,2,-0.007364827305069683
1.75,2.0,SL,2,-0.01034940825951848
1.5,2.0,SL,4,-0.002003661738289411
1.75,3.5,SL,1,-0.006240215016462122
1.25,2.0,TP,5,0.009130681595224588
1.0,3.0,SL,2,-0.0035757910534010657
1.5,3.5,SL,12,-0.0033001126644950965
1.0,1.5,SL,3,-0.002734290133422454
1.0,2.5,SL,2,-0.0028157007456056076
1.0,2.5,SL,4,-0.0009814453190493488
1.25,3.0,SL,5,-0.005388950247302668
1.5,1.5,SL,4,-0.004503220965104307
2.0,3.5,SL,4,-0.003739884818631209
1.75,3.5,SL,10,-0.0021365155897922912
2.0,1.5,TP,6,0.0012737151757010962
1.5,2.5,TIMEOUT,16,0.0026876260526631176
2.0,2.0,SL,7,-0.0038435937149006094
1.75,2.5,SL,7,-0.0034632924889568427
1.0,3.0,TP,11,0.008956932494988275
1.0,3.0,SL,2,-0.004838851152569489
1.25,1.5,SL,4,-0.004933479760375064
1.0,2.0,TIMEOUT,16,-0.001600366423788119
1.25,1.5,SL,7,-0.002028125364861822
1.75,1.5,TP,4,0.0030010256569591226
1.25,1.5,TP,2,0.004107655012291684
1.0,3.0,SL,2,-0.0029046881762568844
1.75,3.0,TIMEOUT,16,0.000145306679980231
2.0,1.5,TP,8,0.005438357789284225
1.0,2.0,SL,9,-0.0033670573327813924
1.75,2.0,TP,6,0.0027271097166981805
2.0,2.5,SL,4,-0.005610315031807415
1.5,1.5,TIMEOUT,16,0.013763157609300055
1.0,3.5,SL,11,-0.0036785173941216785
1.0,2.0,SL,4,-0.002197116408936722
1.75,3.5,SL,4,-0.002889367437392862
1.25,2.0,SL,4,-0.0044102793076331685
1.75,1.5,SL,14,-0.0019177449768936104
2.0,3.0,SL,4,-0.005150292634898821
2.0,3.5,TIMEOUT,16,-0.0005669281728931719
1.75,2.0,TP,13,0.007451582808134803
1.75,3.5,TP,6,0.010401560337933796
2.0,2.0,SL,4,-0.0045838296926382005
1.25,2.5,SL,9,-0.002475541361382231
1.25,2.0,SL,1,-0.0023421906045431855
1.0,2.0,SL,1,-0.001315250531652731
1.25,2.5,SL,4,-0.00499470114524778
1.0,2.0,TP,2,0.006179973497585221
1.5,2.0,SL,13,-0.004946743934594202
1.25,3.5,SL,2,-0.003768932191552696
2.0,3.5,SL,14,-0.010105737248214425
2.0,3.5,TIMEOUT,16,0.012638760293947601
1.25,2.0,TP,10,0.006060678326520236
1.25,3.5,SL,12,-0.006819348760426884
1.0,2.5,SL,2,-0.003459603432883477
1.25,1.5,SL,8,-0.002448904700000551
1.25,3.5,SL,1,-0.004507503168511378
2.0,3.0,TIMEOUT,16,0.001064652673463961
1.0,3.5,SL,4,-0.005383086004139929
1.0,1.5,SL,6,-0.003326601350079847
1.5,1.5,TP,7,0.004038577267018924
1.75,1.5,SL,6,-0.003825229372951588
1.5,2.5,TP,7,0.004783252426268151
2.0,3.0,SL,15,-0.012644924953784161
1.0,1.5,SL,4,-0.00342138856808872
2.0,3.0,TIMEOUT,16,0.0023790353385400517
1.5,3.5,TIMEOUT,16,0.013513757178335483
1.5,3.0,TP,6,0.005725070793964334
2.0,3.0,SL,5,-0.0020573578857832433
1.0,2.0,SL,2,-0.0009984958103404736
1.0,3.0,SL,1,-0.001755560717940976
2.0,2.0,TP,6,0.0060568837711406625
1.25,3.5,SL,3,-0.0013915388716725422
2.0,1.5,SL,4,-0.007036850536388466
1.5,3.5,TIMEOUT,16,0.002925987548031213
1.0,3.5,SL,4,-0.00252578011344708
2.0,3.0,TIMEOUT,16,0.005771159988738884
1.0,1.5,SL,1,-0.0013316585994371086
1.0,3.0,TIMEOUT,16,0.004171388294081071
1.75,2.0,SL,6,-0.004927476304809843
1.75,3.0,TP,8,0.003922158934913848
1.25,2.5,TP,10,0.012459765513994655
1.75,2.5,TP,7,0.004230840023154902
2.0,2.5,TIMEOUT,16,0.00557283405495783
1.75,3.5,SL,5,-0.004368792375401514
1.0,3.5,SL,7,-0.0011376191524597272
1.25,1.5,SL,2,-0.0023117076350360082
2.0,1.5,TP,1,0.003414966049735478
1.0,3.0,SL,3,-0.0035727488257422464
1.75,2.5,SL,11,-0.009813044160412574
1.5,1.5,SL,3,-0.004431047042612015
1.75,2.0,SL,1,-0.004481245581442954
1.75,3.0,TIMEOUT,16,0.002080252539939089
2.0,3.0,TIMEOUT,16,0.00614045784327989
1.5,1.5,TP,5,0.0041194770392802855
2.0,2.5,SL,6,-0.008987665118978149
1.5,3.0,SL,4,-0.0028299636205204614
1.75,3.5,SL,9,-0.004809935898277005
1.0,1.5,SL,3,-0.004741132512594411
1.75,2.0,SL,7,-0.0032004535546975737
1.0,1.5,TP,4,0.004662250497842468
2.0,1.5,TP,1,0.001786211658841895
1.75,2.5,TP,3,0.005001897638307702
1.75,2.5,TIMEOUT,16,0.0012550110550200548
1.25,2.5,SL,3,-0.0007405464589649665
1.5,1.5,TP,7,0.0018939533379425868
2.0,2.0,TP,1,0.00395518300739812
1.5,3.5,TP,11,0.013151907292895487
1.25,3.5,SL,4,-0.0033609623400746055
1.0,2.5,TP,8,0.00523905043217341
1.75,1.5,TP,16,0.0073734371819405365
1.5,3.0,TP,7,0.018658473812153176
1.25,2.5,TIMEOUT,16,0.0011248116127646514
1.25,1.5,TP,3,0.005598517977441495
1.5,3.0,SL,2,-0.0034735482570297685
1.5,3.5,SL,2,-0.0033480685170391824
1.0,1.5,SL,1,-0.0018552168852083138
1.5,3.0,TIMEOUT,16,0.002527365299977364
1.25,2.5,TIMEOUT,16,0.0031872420593907517
2.0,3.5,SL,15,-0.006650665226374063
1.25,3.5,TP,2,0.023103442622950783
1.75,3.0,SL,1,-0.00608747799318191
1.0,3.5,SL,16,-0.0030240157871425865
1.75,2.0,SL,2,-0.004172404395578646
1.5,2.5,TP,3,0.004410493600117645
1.25,2.0,SL,1,-0.0032938091354675595
2.0,1.5,TIMEOUT,16,-0.0004289523381312269
1.0,3.5,SL,3,-0.002618000135413817
1.25,2.0,SL,2,-0.005665468687611018
1.25,2.5,SL,2,-0.002501603765369684
1.0,3.0,TP,3,0.005997129293057197
2.0,3.5,SL,3,-0.0042270693363736615
1.75,2.5,SL,9,-0.001978019864308643
1.25,2.0,TP,12,0.00605814887776276
1.25,3.5,SL,15,-0.004294812839494702
1.75,2.5,SL,7,-0.004058066300775587
2.0,3.0,TP,7,0.012108270278290801
1.5,3.5,TIMEOUT,16,0.0037946441059647823
1.0,2.0,SL,7,-0.005019037428592966
1.5,3.5,SL,13,-0.005133190971362542
1.0,1.5,SL,1,-0.0017038780969821524
1.25,2.0,SL,9,-0.005004780647317785
1.75,2.5,TP,8,0.004332799363776233
1.75,3.0,SL,8,-0.008763788539591656
1.0,2.5,SL,12,-0.0065034322536189825
1.5,3.5,TIMEOUT,16,0.009164464669533233
1.75,3.5,TP,2,0.011759389875667589
1.25,3.5,SL,3,-0.0029324101910727924
1.25,3.0,TP,13,0.004492318587421233
1.0,3.0,TIMEOUT,16,0.004183100485546881
2.0,2.0,TP,2,0.00531828375795487
1.75,2.5,SL,8,-0.0045186346615792615
1.25,3.0,TP,7,0.010095424734473174
2.0,3.0,SL,13,-0.009297278576316416
1.75,1.5,TIMEOUT,16,-0.0014548910185012416
1.75,3.0,SL,12,-0.002344986172384057
1.5,3.0,TP,8,0.008837727293151167
1.25,2.0,SL,3,-0.0016071005280423874
1.5,1.5,SL,5,-0.003783780621199759
1.75,3.0,TP,5,0.0066770134281516035
1.0,3.0,TIMEOUT,16,0.0004186528931245918
1.75,3.0,TP,8,0.009833774301521745
1.5,1.5,TIMEOUT,16,0.00036478371578263264
1.75,3.0,SL,6,-0.005463086074177733
1.75,3.5,SL,1,-0.004042467474224211
1.0,3.0,SL,3,-0.002153919917255911
1.5,3.0,TP,9,0.005870218672427931
1.5,1.5,SL,12,-0.0035099709100755855
1.5,2.0,TP,12,0.005243308396823311
1.25,3.5,SL,2,-0.004686246343138663
1.25,2.0,TP,14,0.005065592000198382
2.0,2.0,TP,12,0.009591977090594634
1.25,2.0,SL,3,-0.0018313997315410058
1.25,3.0,SL,7,-0.002923101130860717
1.5,2.0,TP,3,0.0016758059413324606
2.0,1.5,TP,7,0.0029095712927702587
1.25,3.5,SL,12,-0.00879248867570664
1.0,3.0,SL,7,-0.004384766623412472
2.0,2.5,TP,2,0.009097429956791239
2.0,2.0,TP,8,0.008697626502921033
1.5,3.0,TP,11,0.007125321634415543
1.5,1.5,TP,10,0.005908296890449681
1.5,3.0,SL,11,-0.0039039242545556023
2.0,2.0,TP,3,0.005018926071161719
1.75,1.5,TIMEOUT,16,-0.0006810628892898195
1.5,2.5,SL,3,-0.0035192185714135807
1.5,1.5,SL,3,-0.003583891899838903
1.5,2.5,SL,3,-0.003548748849276138
2.0,3.0,TIMEOUT,16,0.0018912859914346747
2.0,3.5,TIMEOUT,16,0.0009429214340360814
1.25,2.0,TIMEOUT,16,0.0007961674425738473
1.0,2.0,SL,5,-0.0013730939247036764
1.0,2.0,TP,10,0.006688203545842092
1.75,3.0,SL,3,-0.0024021003909471296
1.0,3.0,TIMEOUT,16,-0.0005566664633449278
2.0,1.5,TP,4,0.012157862176595497
1.25,3.5,TP,15,0.013132780213562047
1.25,1.5,TP,4,0.004640917331399573
1.25,3.0,SL,13,-0.005190756688232251
2.0,1.5,SL,8,-0.006449550201128735
1.0,1.5,TP,2,0.001333752087879345
2.0,1.5,SL,10,-0.010070334192433576
1.0,3.0,SL,7,-0.006046310002243868
1.75,1.5,SL,9,-0.0058847340959012956
1.75,3.0,SL,9,-0.009767098642540288
1.75,2.0,TP,10,0.0031315198717834013
1.25,2.0,SL,11,-0.0019866745109065388
1.25,1.5,TP,9,0.006328543237421794
1.25,1.5,TP,5,0.008675653369210312
1.5,3.5,SL,2,-0.0031933280429438456
1.25,2.5,SL,3,-0.0025373034820450327
1.5,3.5,SL,9,-0.0038972815399916844
1.75,1.5,TP,9,0.002585494836454009
2.0,2.5,SL,4,-0.0022349186634329304
1.25,3.5,TIMEOUT,16,0.004767464946338203
1.5,3.0,SL,1,-0.0028489980757746996
1.5,2.0,TIMEOUT,16,0.0010284803995132801
1.0,3.5,SL,9,-0.0014231848444776413
1.5,1.5,TP,2,0.001309412486611247
1.25,3.5,SL,10,-0.012877566324523516
2.0,3.5,TIMEOUT,16,0.004304342880782568
2.0,3.0,SL,12,-0.007533842035117541
1.0,3.0,SL,3,-0.004166877016508799
2.0,2.5,TP,16,0.008764727944995158
1.0,3.0,SL,2,-0.00226160943085393
2.0,2.0,TP,5,0.00790647157879075
1.25,2.5,TP,14,0.007089386994847578
2.0,2.0,SL,5,-0.007121891073983109
2.0,2.0,TP,10,0.005698559674301849
1.75,2.5,SL,13,-0.0015088883855507048
1.0,1.5,SL,3,-0.001519149350846809
1.25,1.5,TP,6,0.004588886634538135
1.5,2.0,TP,10,0.0030108809592172495
2.0,3.0,TIMEOUT,16,0.0007013505685801464
1.0,1.5,SL,2,-0.002212405109595576
1.0,1.5,TP,5,0.004549605369927695
1.25,2.0,SL,7,-0.0041780805065284666
1.0,3.0,TP,7,0.0045200060814578405
1.25,3.5,TP,8,0.012478165675544732
1.25,1.5,TP,6,0.013870880599380069
1.25,2.0,SL,1,-0.00486245907721081
2.0,2.5,SL,7,-0.002372563082741051
2.0,3.5,SL,4,-0.004358534599046885
1.0,2.5,SL,3,-0.002554220627900518
1.75,3.0,TIMEOUT,16,-0.006377327282054441
1.25,2.0,SL,16,-0.0015515849357293932
2.0,1.5,TP,2,0.004303118555688364
1.25,1.5,SL,8,-0.004825102750727784
1.75,2.5,SL,12,-0.011827324360146971
1.5,2.0,TP,6,0.005803702250601618
2.0,2.0,TP,9,0.008738122235907897
2.0,3.5,TIMEOUT,16,0.0011388418343891327
1.5,3.0,SL,12,-0.009234527800916473
2.0,3.0,TP,2,0.0038476951489250137
1.25,2.5,TIMEOUT,16,0.0018306548178748684
1.75,2.0,TP,4,0.011421078127128744
1.75,2.5,TP,3,0.010068050532112533
1.5,3.5,SL,1,-0.0011809671746294056
1.25,1.5,SL,2,-0.003868838587823868
1.5,3.0,SL,8,-0.005050416649695332
1.5,2.0,TP,12,0.006712303206997084
2.0,2.5,SL,12,-0.0038866956119587605
1.5,3.0,TIMEOUT,16,0.004109128102299441
1.5,1.5,TP,4,0.004612355422417279
1.5,3.5,SL,12,-0.002687550145363304
1.75,3.5,TP,6,0.01382562294828788
1.75,1.5,SL,8,-0.0046539917208751665
2.0,1.5,TP,10,0.004457627731692767
1.75,3.0,SL,4,-0.004509362477243295
1.5,2.5,SL,5,-0.003866752899895765
1.25,1.5,TP,3,0.005625711585411406
1.25,2.0,SL,3,-0.0015732622170911716
1.75,3.0,TP,2,0.00863200324217811
1.75,2.5,SL,2,-0.008425878750014399
1.0,1.5,SL,9,-0.011975826178470681
1.25,2.5,SL,6,-0.0036871571120547894
1.5,2.5,SL,14,-0.004761845468414989
2.0,2.0,SL,12,-0.003341667632172775
1.75,3.0,SL,13,-0.006266321423073796
1.25,2.5,TIMEOUT,16,-0.001602131510609935
1.0,2.0,SL,7,-0.0016706079901813546
1.75,3.0,SL,11,-0.003795323669056432
1.0,1.5,SL,3,-0.001444419177298122
2.0,2.0,SL,4,-0.005594585854419836
1.0,2.5,SL,1,-0.0032980013170329425
1.0,3.0,SL,3,-0.0036397563393377073
1.0,2.0,SL,8,-0.004006503400150166
1.0,2.0,SL,8,-0.0050709118915624974
1.5,1.5,TIMEOUT,16,-0.002943849326768888
1.75,1.5,TP,15,0.00460289625044097
1.5,3.5,TP,7,0.007167125992989778
2.0,2.5,SL,2,-0.008063659893055257
2.0,2.0,SL,11,-0.006621332849797084
1.75,1.5,SL,5,-0.008090045270206554
1.0,2.0,SL,1,-0.005646046242398067
2.0,3.0,SL,7,-0.006300768598187731
1.0,1.5,TP,2,0.0035371541039633664
1.5,2.0,TP,4,0.003763341671440167
1.25,1.5,SL,15,-0.0039923262049018785
1.5,2.0,SL,6,-0.006857019361613581
1.75,2.5,TIMEOUT,16,0.0009642774443246729
1.75,1.5,TIMEOUT,16,-0.004729713714627648
2.0,1.5,TP,7,0.008460473895974433
1.0,2.0,SL,3,-0.0017025990970792177
1.5,3.0,TP,4,0.0032364012281998335
1.5,2.5,SL,13,-0.00407736849366254
